fuente,archivo,pagina,tabla,anno,trimestre,motivo,motivo_etiqueta,valor,unidad
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2015,1,insuf_demanda_interna,Insuf. demanda interna,52.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2015,1,insuficiencia_oferta_de_materia_prima,Insuficiencia oferta de materia prima,21.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2015,1,limitaciones_capacidad,Limitaciones capacidad,7.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2015,1,no_es_mas_rentable,No es más rentable,5.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2015,1,oferta_energetica,Oferta energética,0.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2015,1,otros,Otros,6.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2015,1,otros_laborales,Otros laborales,16.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2015,1,paros,Paros,8.8,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2015,1,problemas_logisticos,Problemas logísticos,1.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2015,1,razones_estacionales,Razones estacionales,23.8,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2015,1,restricc_medioambientales,Restricc. medioambientales,0.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2015,1,suficiente_inventario,Suficiente inventario,16.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,aversion_riesgo_comercial,Aversión riesgo comercial,5.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,disp_personal_calificado,Disp. personal calificado,6.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,disp_personal_no_calificado,Disp. personal no calificado,4.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,financiamiento,Financiamiento,5.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,insuf_demanda_externa,Insuf. demanda externa,50.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,insuf_demanda_interna,Insuf. demanda interna,49.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,insuficiencia_oferta_de_materia_prima,Insuficiencia oferta de materia prima,13.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,limitaciones_capacidad,Limitaciones capacidad,12.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,no_es_mas_rentable,No es más rentable,9.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,oferta_energetica,Oferta energética,5.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,otros,Otros,14.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,otros_laborales,Otros laborales,9.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,paros,Paros,2.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,problemas_logisticos,Problemas logísticos,1.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,razones_estacionales,Razones estacionales,28.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,restricc_medioambientales,Restricc. medioambientales,0.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2016,1,suficiente_inventario,Suficiente inventario,21.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,aversion_riesgo_comercial,Aversión riesgo comercial,7.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,disp_personal_calificado,Disp. personal calificado,9.1,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,disp_personal_no_calificado,Disp. personal no calificado,3.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,financiamiento,Financiamiento,6.1,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,insuf_demanda_externa,Insuf. demanda externa,54.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,insuf_demanda_interna,Insuf. demanda interna,42.4,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,insuficiencia_oferta_de_materia_prima,Insuficiencia oferta de materia prima,19.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,limitaciones_capacidad,Limitaciones capacidad,7.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,no_es_mas_rentable,No es más rentable,7.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,oferta_energetica,Oferta energética,4.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,otros,Otros,21.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,otros_laborales,Otros laborales,9.1,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,paros,Paros,3.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,problemas_logisticos,Problemas logísticos,0.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,razones_estacionales,Razones estacionales,24.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,restricc_medioambientales,Restricc. medioambientales,0.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2017,1,suficiente_inventario,Suficiente inventario,18.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,aversion_riesgo_comercial,Aversión riesgo comercial,4.4,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,disp_personal_calificado,Disp. personal calificado,5.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,disp_personal_no_calificado,Disp. personal no calificado,2.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,financiamiento,Financiamiento,5.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,insuf_demanda_externa,Insuf. demanda externa,42.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,insuf_demanda_interna,Insuf. demanda interna,48.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,insuficiencia_oferta_de_materia_prima,Insuficiencia oferta de materia prima,13.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,limitaciones_capacidad,Limitaciones capacidad,8.8,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,no_es_mas_rentable,No es más rentable,14.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,oferta_energetica,Oferta energética,2.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,otros,Otros,14.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,otros_laborales,Otros laborales,7.4,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,paros,Paros,5.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,problemas_logisticos,Problemas logísticos,5.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,razones_estacionales,Razones estacionales,16.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,restricc_medioambientales,Restricc. medioambientales,0.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2018,1,suficiente_inventario,Suficiente inventario,22.1,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,aversion_riesgo_comercial,Aversión riesgo comercial,14.1,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,disp_personal_calificado,Disp. personal calificado,7.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,disp_personal_no_calificado,Disp. personal no calificado,2.8,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,financiamiento,Financiamiento,8.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,insuf_demanda_externa,Insuf. demanda externa,49.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,insuf_demanda_interna,Insuf. demanda interna,54.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,insuficiencia_oferta_de_materia_prima,Insuficiencia oferta de materia prima,25.4,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,limitaciones_capacidad,Limitaciones capacidad,9.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,no_es_mas_rentable,No es más rentable,15.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,oferta_energetica,Oferta energética,4.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,otros,Otros,7.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,otros_laborales,Otros laborales,9.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,paros,Paros,7.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,problemas_logisticos,Problemas logísticos,2.8,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,razones_estacionales,Razones estacionales,18.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,restricc_medioambientales,Restricc. medioambientales,2.8,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2019,1,suficiente_inventario,Suficiente inventario,19.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,aversion_riesgo_comercial,Aversión riesgo comercial,16.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,disp_personal_calificado,Disp. personal calificado,5.4,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,disp_personal_no_calificado,Disp. personal no calificado,1.4,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,financiamiento,Financiamiento,8.1,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,insuf_demanda_externa,Insuf. demanda externa,50.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,insuf_demanda_interna,Insuf. demanda interna,47.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,insuficiencia_oferta_de_materia_prima,Insuficiencia oferta de materia prima,14.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,limitaciones_capacidad,Limitaciones capacidad,10.8,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,no_es_mas_rentable,No es más rentable,13.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,oferta_energetica,Oferta energética,4.1,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,otros,Otros,25.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,otros_laborales,Otros laborales,12.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,paros,Paros,0.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,problemas_logisticos,Problemas logísticos,5.4,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,razones_estacionales,Razones estacionales,17.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,restricc_medioambientales,Restricc. medioambientales,2.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2020,1,suficiente_inventario,Suficiente inventario,25.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,aversion_riesgo_comercial,Aversión riesgo comercial,10.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,disp_personal_calificado,Disp. personal calificado,7.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,disp_personal_no_calificado,Disp. personal no calificado,3.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,financiamiento,Financiamiento,12.1,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,insuf_demanda_externa,Insuf. demanda externa,37.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,insuf_demanda_interna,Insuf. demanda interna,57.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,insuficiencia_oferta_de_materia_prima,Insuficiencia oferta de materia prima,25.8,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,limitaciones_capacidad,Limitaciones capacidad,13.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,no_es_mas_rentable,No es más rentable,10.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,oferta_energetica,Oferta energética,4.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,otros,Otros,39.4,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,otros_laborales,Otros laborales,12.1,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,paros,Paros,4.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,problemas_logisticos,Problemas logísticos,4.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,razones_estacionales,Razones estacionales,18.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,restricc_medioambientales,Restricc. medioambientales,1.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2021.pdf,4,motivos_producir_debajo_capacidad_plena,2021,1,suficiente_inventario,Suficiente inventario,16.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,aversion_riesgo_comercial,Aversión riesgo comercial,6.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,disp_personal_calificado,Disp. personal calificado,11.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,disp_personal_no_calificado,Disp. personal no calificado,0.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,financiamiento,Financiamiento,6.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,insuf_demanda_externa,Insuf. demanda externa,23.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,insuf_demanda_interna,Insuf. demanda interna,52.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,insuficiencia_oferta_de_materia_prima,Insuficiencia oferta de materia prima,23.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,limitaciones_capacidad,Limitaciones capacidad,10.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,no_es_mas_rentable,No es más rentable,4.4,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,oferta_energetica,Oferta energética,2.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,otros,Otros,17.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,otros_laborales,Otros laborales,4.4,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,paros,Paros,0.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,problemas_logisticos,Problemas logísticos,6.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,razones_estacionales,Razones estacionales,12.4,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,restricc_medioambientales,Restricc. medioambientales,1.8,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2022,1,suficiente_inventario,Suficiente inventario,12.4,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,aversion_riesgo_comercial,Aversión riesgo comercial,17.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,disp_personal_calificado,Disp. personal calificado,17.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,disp_personal_no_calificado,Disp. personal no calificado,13.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,financiamiento,Financiamiento,13.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,insuf_demanda_externa,Insuf. demanda externa,37.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,insuf_demanda_interna,Insuf. demanda interna,64.8,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,insuficiencia_oferta_de_materia_prima,Insuficiencia oferta de materia prima,22.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,limitaciones_capacidad,Limitaciones capacidad,17.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,no_es_mas_rentable,No es más rentable,20.4,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,oferta_energetica,Oferta energética,10.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,otros,Otros,25.9,porcentaje_respuestas
