anno,seccion,epoca,ciiu_version,vbp_pp,vbp_pb,vab_pp,vab_pb,remuneraciones,puestos_trabajo,fbcf,adquisiciones_importadas,consumo_capital,impuestos_netos,stock_capital,excedente_bruto,part_salarial,productividad
2014,G,4,Rev.4,223788449728.29654,,141598170945.97797,,56309853657.23688,133998.5653193415,15707268357.636093,2097675636.1175156,6079000311.263023,5773091661.1320095,69005027841.63934,85288317288.74109,0.3976735948003171,1056714.0820390526
2014,H_J,4,Rev.4,198881059460.01697,,81883734549.88095,,48451679069.98936,79518.97322759154,33656910135.304256,11771004652.443853,12469250862.720144,-1124160007.4252546,166481668674.29486,33432055479.891594,0.5917131080590143,1029738.3281788764
2014,I,4,Rev.4,19959337766.53676,,8160447503.621222,,5958119151.520592,24672.1867012927,469669407.4686301,1536304.4512655598,586193230.2352092,63084179.662269264,11667863272.545712,2202328352.10063,0.730121620030845,330754.93479439564
2014,K,4,Rev.4,31982816544.741676,,17569615707.34186,,8024572493.345331,10324.742935348697,581411007.7414964,12313013.84138366,378592494.5734801,63072892.608821586,3181547409.021915,9545043213.99653,0.45673010878616327,1701700.0633680653
2014,L_M_N,4,Rev.4,75593276006.63077,,36502593280.94874,,27360957939.238937,88280.11681109622,3350964231.8753295,227862964.34737605,1889692909.1861863,-405171205.9350847,14715645697.112179,9141635341.7098,0.7495620305289115,413486.01020836673
2014,P,4,Rev.4,18145160969.3265,,13015052389.191631,,11416645625.028305,42075.71863987518,1660014143.0656874,9066431.0,348451277.5671611,2640444.627168425,9637017710.040543,1598406764.1633263,0.8771878347957535,309324.541800155
2014,Q,4,Rev.4,85039499633.04741,,47875516581.933914,,44683724646.305405,88178.33411149797,2965754005.7841372,0.0,1465175347.193435,-822310.5088893207,27984475225.1543,3191791935.6285095,0.9333314361179562,542939.6808676068
2014,R_S,4,Rev.4,29193647565.927254,,12561955206.605206,,8950181584.13468,25221.091249269826,1708167802.6006346,223277291.50881156,973380181.2086116,43212046.807671696,18261605789.3383,3611773622.4705257,0.7124831634034631,498073.4212667696
2015,B,4,Rev.4,2662540824.224984,,1228502364.7826667,,561211583.0738106,1137.1149624649947,252197995.586458,8628195.74311557,343404289.66125166,-5863758.191747553,2396499180.725333,667290781.7088561,0.4568258060887771,1080367.7775196678
2015,C,4,Rev.4,478094966223.2372,,151939673902.59207,,61103872632.96914,103791.20890095642,26806672376.516838,1393260740.6369472,14988600854.67593,24800676496.677193,207813793849.166,90835801269.62292,0.40215877172503733,1463897.333035033
2015,D_E,4,Rev.4,64683721370.59439,,35724098052.02848,,14205432688.972021,16253.875892970918,18195872414.69535,32017019.339364138,8311517122.078951,346144896.81211656,161446632376.77515,21518665363.056458,0.39764286472070665,2197881.8029167783
2015,G,4,Rev.4,262829007187.27972,,159962546860.72565,,67373300663.527084,136613.68561472022,19503083471.275463,2323741120.7411246,7438451576.751757,10557596680.750738,85372829845.55476,92589246197.19856,0.42118172025722306,1170911.582839908
2015,H_J,4,Rev.4,216904071925.53778,,98540714633.19096,,53342737578.68587,77928.63069749641,23957271517.98838,7034142147.053396,12736379725.933842,-304321164.1121454,170080653559.11948,45197977054.5051,0.5413268797293531,1264499.50103328
2015,I,4,Rev.4,21972343224.990425,,9147044386.552156,,7055016645.929522,26120.163085524684,917162106.2483293,0.0,803759978.4453661,89831301.74670638,15956404692.93293,2092027740.622635,0.7712892107861309,350190.93703979516
2015,K,4,Rev.4,38483653990.78819,,17750875412.713604,,9636283095.248657,8615.025430643347,860505852.1535552,58298.0,405853425.4524684,30839570.061636187,3467425442.4367843,8114592317.464947,0.5428624150190879,2060455.3701692342
2015,L_M_N,4,Rev.4,102706464894.091,,49853153173.529945,,31307189934.059998,87409.78280252735,4463144698.161744,1670175867.9531634,5199647205.984452,-247339499.24174476,21724334755.746044,18545963239.469948,0.6279881600484777,570338.3714630223
2015,P,4,Rev.4,18723363905.974113,,14662674623.270967,,12653250965.740719,43320.95881394419,1254056387.8907185,16236452.0,357294067.91955596,3303506.9139335374,10874479422.34827,2009423657.5302486,0.8629565403885376,338466.0687277155
2015,Q,4,Rev.4,95714830960.99884,,54123496927.2571,,49738341859.01356,91004.74375711595,4205541725.558187,698921.5477451709,1615336047.3531365,-59390660.00911572,32164274857.129528,4385155068.243546,0.9189787187229002,594732.6995580383
2015,R_S,4,Rev.4,36039843375.68691,,14274765515.269455,,11103337809.762815,26784.744414095792,4809343819.49825,16663386.462014563,1190315287.8864307,56839893.063851036,24764142793.791145,3171427705.5066395,0.7778297862676469,532943.876356617
2016,B,4,Rev.4,2430171441.3316817,,1083559643.4940426,,615830080.2345608,1073.8862101217214,297533326.572692,16296848.694214126,215934462.08073416,1512937.1578638512,1211587939.0744154,467729563.2594818,0.568339808456466,1009007.8755841596
2016,C,4,Rev.4,488282856955.1285,,155382839152.649,,65854041864.74013,100240.44671676552,17409371770.14496,1694713789.3844242,16145911799.043234,26902000893.91136,218824498043.52017,89528797287.90886,0.42381798546005933,1550101.2240267752
2016,D_E,4,Rev.4,71930162980.23859,,42013380667.17221,,15147042266.561726,15985.055496116584,24220732119.01209,21875408.463218085,7653329572.547304,364549058.7032141,179758151328.56738,26866338400.610485,0.360529003522849,2628291.198449637
2016,G,4,Rev.4,280451584212.75586,,172740397091.11392,,74673824222.05005,134970.23288194687,19039502279.503166,1545132977.0916255,8481552195.125076,13910612102.238377,89447537836.75055,98066572869.06387,0.43228929352676243,1279840.6982242013
2016,H_J,4,Rev.4,228797598205.00537,,104912946007.1091,,59143773552.23341,77002.72115780089,30975507900.47033,5945446914.934133,14961164002.94352,-761795831.3726165,204605134133.33896,45769172454.87569,0.5637414237536111,1362457.6434397958
2016,I,4,Rev.4,25072298297.906494,,10537347902.911087,,7892244161.904284,27387.963227489327,1327194075.012775,3235407.779231085,949021425.2518175,142712851.44311586,17703675829.104694,2645103741.0068035,0.7489782281672548,384743.758248322
2016,K,4,Rev.4,41170668867.23639,,19816163756.603477,,9749037723.334265,8845.494599705788,473648198.96946,6099369.0,416659159.3395114,38709825.63235122,3181508290.186379,10067126033.269213,0.49197401894125575,2240255.0285048606
2016,L_M_N,4,Rev.4,93273814634.57281,,51301012513.72982,,35008412528.616516,85150.63650822896,3198246459.517992,459631957.34358025,2299424243.576558,-288113765.7689655,15703800589.30277,16292599985.113304,0.6824117266544617,602473.6234211484
2016,P,4,Rev.4,21492712798.36795,,16910723216.721909,,13868531293.085897,43488.70564301116,1043195455.9759718,15086400.0,417974056.2989255,5934660.385845403,11920774812.80875,3042191923.636011,0.8201027901262208,388853.21985754574
2016,Q,4,Rev.4,108510643380.7628,,61102375205.00985,,56736304250.69622,94195.3478135749,4217551565.9892807,0.0,1791902037.0644808,-85514652.02081938,35600140821.681335,4366070954.313629,0.9285449879867248,648677.2077739928
2016,R_S,4,Rev.4,41195263329.01695,,15876015266.488638,,12248599787.395668,26143.603029882528,1781886760.9029899,22614667.892776724,1519719055.1489763,65271879.420919426,28064657944.159992,3627415479.09297,0.7715159995625741,607261.9465779876
2017,B,5,Rev.4,2504592484.6462,2504592484.6462,1286736993.0384004,1286736993.0384004,657498303.1264759,1143.1464832610702,178531834.11999997,42292204.33,229571334.24,-5549581.65,1161252517.2,629238689.9119245,0.5109811147761523,1125609.8950396169
2017,C,5,Rev.4,484141525416.43567,455782090534.6201,164424571873.8614,136065136992.04587,70584977309.77174,97466.99722610827,17036239960.980003,1726303402.3,15918676560.87,1963308432.45,209773097223.24002,93839594564.08965,0.4292848477897886,1686976.8901613124
2017,D_E,5,Rev.4,77841809111.10828,77841809111.10828,48814690611.54399,48814690611.54399,16345164422.620474,15655.457079466225,17280534586.11,10846708.0,9189859482.83,428870021.83,186463051067.35,32469526188.923515,0.3348410943068657,3118062.3065659055
2017,G,5,Rev.4,304494191939.0947,288173490633.541,188306074965.3736,171985373659.8199,83773687021.46211,135656.63239834135,13617990498.48,1636265193.96,8973552321.61,602040898.27,93649725823.91,104532387943.91148,0.44488042691594903,1388108.1347532845
2017,H_J,5,Rev.4,247834567064.53265,247814668536.5506,115257688921.70282,115237790393.7208,62823399111.94844,78171.61802353215,34929783219.94,5685952938.7,16572201371.85,-1049901453.3800001,232757636827.73,52434289809.75438,0.5450690509214167,1474418.6168310675
2017,I,5,Rev.4,29171994086.435516,29166457218.435516,12806727007.195597,12801190139.195597,9679394384.863768,28334.960915635977,1311167251.0400002,155409067.62,999857991.55,128215436.19999999,17755790721.08,3127332622.331829,0.7558054746872714,451976.16631009744
2017,K,5,Rev.4,44910282029.82144,44910282029.82144,23503008947.575638,23503008947.575638,10813488957.756046,8876.399950754832,632101869.33,3770608.0,399495977.68,43772300.99,3056599506.54,12689519989.819592,0.4600895562723883,2647808.6924842754
2017,L_M_N,5,Rev.4,118957837192.51863,118956970849.53168,61146701264.02673,61145834921.03978,39273088032.71731,84938.56540261663,3719661805.3899994,999246556.6099999,4086758715.43,-407026848.5299999,23114504849.260002,21873613231.309425,0.6422764796933059,719893.2660822058
2017,P,5,Rev.4,21997765536.253628,21997765536.253628,17137276534.841375,17137276534.841375,15338221633.303982,45842.62992772741,1488653768.45,13696922.95,431839331.36,4652414.65,11999369685.91,1799054901.5373936,0.895020956341588,373828.38990387163
2017,Q,5,Rev.4,116647447035.37704,116647447035.37704,68176938693.4686,68176938693.4686,62279557165.4252,95779.2569705255,3802581537.5499997,203132.49,2013305748.4199998,-69390064.69,37442405471.54,5897381528.043396,0.9134988803976855,711813.1926461795
2017,R_S,5,Rev.4,39400615168.79616,39400615168.79616,18039218641.096706,18039218641.096706,13563405187.74196,27960.5373515114,1579242470.6,24188396.0,1400874825.04,123128968.04999998,24792596822.27,4475813453.354746,0.7518842948575385,645167.0944057017
2018,B,5,Rev.4,2743812530.5226216,2743812530.5226216,1319969962.9363718,1319969962.9363718,739697413.9480319,994.9297805013675,196164457.8321618,20820151.950039566,203299356.9763321,986212.5116812587,1073776253.2085357,580272548.9883399,0.5603895806102434,1326696.6059365608
2018,C,5,Rev.4,570036849535.3634,539642243987.4832,197885329971.67636,167490724423.79636,76120684622.3108,94566.08565707598,21403883661.212368,2344301120.114546,16454135974.90346,1215222874.5782154,230944653073.89743,121764645349.36555,0.3846706809100305,2092561.287661476
2018,D_E,5,Rev.4,78339831542.1448,78339831542.1448,42774298150.408104,42774298150.408104,17126252016.251024,15095.825229330623,12577353191.535069,32286050.246542297,9099747577.385546,238769650.97203207,190894960300.78397,25648046134.15708,0.4003865114520324,2833518.3734970144
2018,G,5,Rev.4,324220872342.2452,310134043963.2414,205671562185.07864,191584733806.07492,90901249122.14359,135287.458560132,16089418083.823977,1056838583.7548167,9646830343.123032,768867954.4933386,100518380872.86157,114770313062.93506,0.4419728627351206,1520255.937793839
2018,H_J,5,Rev.4,274361537648.27722,274337765905.02634,124797665545.19926,124773893801.94841,69742900315.89832,77745.2715333279,34577901253.8122,8141247346.607287,17349377876.80062,149384035.76137745,243660340496.90112,55054765229.30095,0.5588477958398894,1605212.292450492
2018,I,5,Rev.4,30561322775.48301,30539725164.966156,12686325159.448196,12664727548.931343,10137105272.647957,27110.638846862596,1628004653.1244936,100246012.36369118,976001995.4172405,158277543.67356023,20484843733.255547,2549219886.8002396,0.7990576581665418,467946.37452508183
2018,K,5,Rev.4,50444563458.189026,50444563458.189026,23598806658.16324,23598806658.16324,12016441095.15205,8436.618562208376,351799066.41212785,3606232.258804393,398462987.7362908,84428399.02194786,2913487485.5046906,11582365563.011189,0.509196980559835,2797187.8169144103
2018,L_M_N,5,Rev.4,125945442835.2521,125944286412.39078,64760307206.19496,64759150783.33363,42724707255.293915,86112.04838315246,4057917354.122285,721242352.7195385,3833999511.0653586,-399803079.24638176,24208502004.83481,22035599950.901047,0.659736018843451,752046.9948414919
2018,P,5,Rev.4,26111581536.718872,26111581536.718872,19903470535.162754,19903470535.162754,17590784305.780994,47307.37220957276,1115750373.5540118,13856859.0,495586768.09455585,5228027.113457441,14708213923.48634,2312686229.3817596,0.8838048758734806,420726.61417315505
2018,Q,5,Rev.4,134645121559.25082,134645121559.25082,78261260189.61313,78261260189.61313,71221189632.34071,99178.27728697729,3724177260.5104594,3999454.9143392392,2237092416.9958186,-50107259.642269626,41975064199.52142,7040070557.272415,0.9100439918777748,789096.7894427151
2018,R_S,5,Rev.4,41272749571.56873,41272749571.56873,18262514623.577854,18262514623.577854,14269424366.295532,28259.169844747394,1915840614.7508037,152830105.0,1445208280.014711,78633908.10093158,26948041407.09643,3993090257.282322,0.7813504690023884,646250.9239977676
2019,B,5,Rev.4,2792513855.0,2792513855.0,1359500699.0,1359500699.0,782388178.0,1077.0,224751516.0,0.0,183268821.0949842,4066452.620323837,1123260808.0,577112521.0,0.5754967088840018,1262303.3416898793
2019,C,5,Rev.4,601651424497.0,569209962569.0,190772526038.0,158331064110.0,80999471228.0,90481.0,30759048024.0,10715087960.0,18470370583.307613,1701376372.9667435,259048160897.0,109773054810.0,0.4245866682703866,2108426.3661763244
2019,D_E,5,Rev.4,76653362346.0,76653362346.0,42338287037.0,42338287037.0,18736098379.0,15007.0,17257694356.0,9176791.0,9676260471.267347,276644574.3552456,196509232840.0,23602188658.0,0.44253321733650375,2821235.8923835545
2019,G,5,Rev.4,346259338919.0,330599411827.0,214960191664.0,199300264572.0,97673851447.0,132248.0,24036495992.0,1324832708.0,11154001795.509491,795857917.0574598,123726596357.0,117286340217.0,0.45438111443290885,1625432.4576855605
2019,H_J,5,Rev.4,324769107961.0,324743839418.0,144346141417.0,144320872874.0,77600162963.0,77894.0,39379420189.0,3599248726.0,19032830791.28144,909895567.4373186,275409325857.0,66745978454.0,0.5375977646594773,1853109.8854468893
2019,I,5,Rev.4,31198217196.0,31151163727.0,13307352085.0,13260298617.0,10466313095.0,24942.0,1103182994.0,1042892.0,1083759113.79682,144013298.30387232,19227753627.0,2841038990.0,0.7865060628250448,533531.8773554647
2019,K,5,Rev.4,51155893920.0,51155893920.0,23487643650.0,23487643650.0,12433823271.0,7797.0,1177543463.0,6620242.0,548868229.1123499,80359890.27748013,3891154127.0,11053820379.0,0.5293772102592335,3012394.9788380144
2019,L_M_N,5,Rev.4,133974118242.0,133973395711.0,67148857099.0,67148134567.0,44810823556.0,84479.0,4382756704.0,603235166.0,4022301892.892052,-448265315.47743577,23901896485.0,22338033543.0,0.6673356106409045,794858.5695735035
2019,P,5,Rev.4,28739114260.0,28739114260.0,21925923533.0,21925923533.0,19553982242.0,49187.0,1742923683.0,18176692.0,569481256.8576833,4519372.94072485,15743202441.0,2371941291.0,0.8918202333675903,445766.6361640271
2019,Q,5,Rev.4,146262233060.0,146262233060.0,83663722467.0,83663722467.0,77184397450.0,99040.0,6335960827.0,15151499.0,2362532698.066668,-58370739.098807,46540068019.0,6479325017.0,0.9225551430662713,844746.793891357
2019,R_S,5,Rev.4,47047831670.0,47047831668.0,21005138755.0,21005138753.0,16023388043.0,29785.0,2486729876.0,205229005.0,1620779051.764881,102694811.63706082,30876514661.0,4981750712.0,0.7628318112959783,705225.4072519725
2020,B,5,Rev.4,2476076698.96323,2476076698.96323,1178572424.408941,1178572424.408941,740604801.3879259,886.0358904229138,387600431.252534,0.0,210850943.0685894,13781662.14960651,1331679908.53198,437967623.02101517,0.6283914217315429,1330163.3005480135
2020,C,5,Rev.4,600817528391.4978,569255108499.0306,182963110731.0085,151400690838.54153,78278216489.3034,84764.46474072082,40941559983.90687,3275448937.752383,19749525803.34645,-1827346818.6004143,296322600807.05206,104684894241.70511,0.4278360603760594,2158488.362908438
2020,D_E,5,Rev.4,85982814000.80524,85982814000.80524,38001825069.01507,38001825069.01507,19244127478.669052,14595.190706807956,14080786427.65073,39713971.0368511,9899160327.09469,337259179.57768196,199240174545.10968,18757697590.346016,0.5064000858832389,2603722.4064012426
2020,G,5,Rev.4,386701941780.2627,365338224750.0552,241118967544.54922,219755250514.34174,95988303066.62408,127799.5941367321,18619182864.682404,1717856318.3515055,13164447858.721546,928328653.721959,142030804680.4291,145130664477.92514,0.39809519775290697,1886695.878600188
2020,H_J,5,Rev.4,283275552258.85065,283250577948.763,127047837676.55891,127022863366.47127,69614073776.48677,65989.55214326394,22737288177.439045,4520085265.536991,16388964939.330185,567702124.9406997,177682816944.07745,57433763900.07214,0.547935919647147,1925272.009737797
2020,I,5,Rev.4,23342830997.015335,23334490449.015335,7454330321.09083,7445989773.09083,6232911619.309628,16992.067782789796,1236378090.295486,2953026.1599671,1069312160.6906884,68514281.99718753,20682358936.2645,1221418701.7812023,0.8361464210506752,438694.71428550064
2020,K,5,Rev.4,48722164626.3951,48722164626.3951,22850012236.7343,22850012236.7343,12512124636.372066,7516.435577154127,760413938.922126,10590529.9782417,623330776.1391928,67940045.95003507,3168037311.33676,10337887600.362232,0.5475762772790658,3040006.3969397806
2020,L_M_N,5,Rev.4,138467176788.3796,138467176786.3796,85676769160.4269,85676769158.4269,48979845822.543884,84506.33901076984,10182011019.15361,1432993363.3537302,5010334295.112471,-99710834.204611,90500547758.28851,36696923337.88301,0.5716817557724516,1013850.2053616107
2020,P,5,Rev.4,28138082962.43806,28138082962.43806,20636882968.64115,20636882968.64115,18145753020.78816,43648.61606361762,1291629563.00379,28158317.4122574,494762127.5324622,12762314.63812061,16252545403.1879,2491129947.852993,0.8792874897028587,472795.81415738375
2020,Q,5,Rev.4,156709782250.52097,156709782250.52097,90735237410.49979,90735237410.49979,81808060721.76305,98293.21310169277,4583337908.537887,0.0,2724700469.3712873,-114037582.70097834,50878303475.15465,8927176688.73674,0.9016129020707925,923107.8580840204
2020,R_S,5,Rev.4,50460177099.77289,50460177099.77289,20662544342.372852,20662544342.372852,14224516464.748203,25255.646079933256,2148406210.291893,79921455.2222374,3134673841.981449,68333198.58399996,44868449095.28223,6438027877.624649,0.688420372101894,818135.6468560181
2021,B,5,Rev.4,4823132108.897129,4823132108.897129,1706507846.004977,1706507846.004977,942639331.3418748,1221.277032803261,535413296.066923,0.0,222318921.8247466,6927240.433194077,2015071775.42684,763868514.6631021,0.5523791370480026,1397314.2867412649
2021,C,5,Rev.4,740451400483.5211,729519030143.1285,224974680121.47308,214042309781.08044,84122098877.86562,86333.09437826529,83942983585.56471,3312365312.691275,21739333748.875954,-1158610716.344064,377193985828.289,140852581243.60748,0.37391807305801983,2605891.538368297
2021,D_E,5,Rev.4,112613563636.55287,112613563636.55287,62648975567.003204,62648975567.003204,20221632008.440907,14128.963720145868,15097593386.138031,190502501.533616,10673310755.394598,305856559.6198938,212390515973.6871,42427343558.5623,0.3227767385727454,4434081.423655635
2021,G,5,Rev.4,455971215637.71674,449686060658.5089,279674715226.3264,273389560247.11853,95155129416.33188,131187.67896590274,32633273093.592,9233014270.208422,13465417406.601536,533315553.51775414,141842961057.49234,184519585809.99454,0.34023500958721886,2131867.241122676
2021,H_J,5,Rev.4,334250951545.3287,334226671736.1756,154484895191.3033,154460615382.1502,68176469340.48148,66121.04824039587,31816613640.521423,4501916301.472514,15576660220.867773,135195319.72652495,202553159469.55713,86308425850.82184,0.4413147916892231,2336395.1313905907
2021,I,5,Rev.4,29356804884.757095,29346005451.400406,9651209202.504879,9640409769.148182,7079050388.1422415,22527.13684977782,3177150585.372973,93009618.664889,1130759711.6802871,51324275.44941456,25167284733.83078,2572158814.3626375,0.7334884406303142,428425.9143478354
2021,K,5,Rev.4,62645858578.48158,62645858578.48158,31442158854.14983,31442158854.14983,15423416558.208546,9729.03066197288,1098288138.062668,18436277.3440939,819585753.3721104,89933110.80148828,5345299731.76361,16018742295.941284,0.49053300155860374,3231787.415065449
2021,L_M_N,5,Rev.4,180668167137.95416,180667933238.08682,111251826255.28943,111251592355.4221,59414119118.07361,98975.61159604441,10121111282.672157,2164286868.1129794,5219807380.668272,-328474930.7662927,97851140567.92276,51837707137.21582,0.534050730832374,1124032.7234283607
2021,P,5,Rev.4,31961352310.58156,31961352310.58156,24152464418.46139,24152464418.46139,20472823337.48533,46075.38925278843,1462932383.7338,14317319.141118,567010035.7542276,5739644.977228405,19556739104.6044,3679641080.976063,0.8476494565016951,524194.47366903606
2021,Q,5,Rev.4,173852468568.13226,173851776438.53757,98115193734.03127,98114501604.43654,84893592451.32262,101572.11851778475,5379104877.854276,0.0,2714182635.963901,-112700466.23479725,53225255782.75548,13221601282.708649,0.8652440995168444,965965.809966362
2021,R_S,5,Rev.4,47058088561.87021,47058019613.11256,18050149516.878464,18050080568.120808,14298850361.413414,25103.573287328363,2057069656.3816776,9155304.102810245,1671170460.8378024,42305503.14353662,36249404652.65409,3751299155.4650497,0.7921735134682814,719027.100655416
2022,B,5,Rev.4,6364669404.874577,6364669404.874577,2427269986.154083,2427269986.154083,1077136328.27884,1379.560008237478,347532015.953246,0.0,208679317.9635851,10163033.90432929,1894282413.44833,1350133657.8752427,0.443764531520254,1759452.2685933437
2022,C,5,Rev.4,887448109461.1191,847221297274.5151,265536050207.76508,225309238021.16107,95609914033.8778,89467.50608878564,69687013752.2493,4140576932.6812153,21523441673.28398,-2700847763.231676,392603477898.926,169926136173.88727,0.360063780262865,2967960.7917566495
2022,D_E,5,Rev.4,104102493462.55118,104102493462.55118,44672546622.98025,44672546622.98025,20626352086.31198,13915.195234485684,17801987415.99559,309743533.505188,10947366526.232523,331952011.6420527,212280128161.01538,24046194536.668266,0.46172322031225926,3210342.7850059466
2022,G,5,Rev.4,451212071580.3849,444685546891.8294,285375632748.5232,278849108059.9676,106441380612.163,135877.30033026123,25582362175.19435,3184590670.443198,12801615243.482466,558185570.9756074,137064760074.57288,178934252136.3602,0.3729869280954361,2100245.089171581
2022,H_J,5,Rev.4,403206206892.993,403185795031.74084,174652995351.86856,174632583490.61642,87162885551.23666,74447.36207912999,41666501508.59399,8832607514.9801,15818403971.50085,-615169062.5625986,224980331258.34247,87490109800.6319,0.49906321603950743,2345993.067776265
2022,I,5,Rev.4,38873522858.11607,38861504462.49864,12352119509.857613,12340101114.240187,9721139537.186893,25190.665233851927,2442655156.009742,32438466.5883357,1151944688.6931224,72239234.20125699,19408417996.63076,2630979972.670719,0.7870017392099335,490345.1097932295
2022,K,5,Rev.4,69975189238.79349,69975189238.79349,28967722330.69799,28967722330.69799,13563253468.858784,7781.151014451862,1211488493.107156,31489113.0,852993660.0118356,60346435.178069934,8590723977.39584,15404468861.839207,0.4682195346261444,3722806.8542682827
2022,L_M_N,5,Rev.4,210906855035.11264,210906455372.63577,123052790870.57143,123052391208.09451,65915211622.23797,106629.01524402043,9327884423.714994,1181826752.5126767,6087868789.880943,-228425673.16288808,94332770513.01587,57137579248.33346,0.5356661247250253,1154027.2653645463
2022,P,5,Rev.4,36145152056.99774,36145152056.99774,26049675416.58054,26049675416.58054,22170454088.55413,48186.01246381777,2031278865.74084,54885983.0,581742668.8796215,6052352.581508878,19414676016.8409,3879221328.026409,0.8510836981271062,540606.5803046245
2022,Q,5,Rev.4,179245905170.2662,179245905170.2662,96853294261.07443,96853294261.07443,84407646158.26582,97322.29283221289,5001096201.652673,2687078.39885215,2769199025.7448115,-120603946.58755606,54450878175.515755,12445648102.808609,0.8715000021655377,995180.974908318
2022,R_S,5,Rev.4,54416846457.5865,54416846457.5865,22639551315.749363,22639551315.749363,15559291269.346212,26889.283055257038,7933531623.973003,26345507.301161606,1742865750.05124,50404485.88002913,40640599239.583725,7080260046.403151,0.6872614678773374,841954.4421926555
2023,B,5,Rev.4,5572510281.082197,5572510281.082197,2659653279.189108,2659653279.189107,1428627853.542136,1571.948558066648,624591390.590582,41419081.1638493,451322173.4290762,-19633199.86878893,3186728849.15719,1231025425.646972,0.5371481556339197,1691946.766031731
2023,C,5,Rev.4,809592502649.1132,767904015950.4683,240127159755.69604,198438673057.0509,104619799861.40637,89501.94139368119,56457788625.37575,3048451859.3090005,24684323791.27561,-1909039042.8452442,402462792005.2535,135507359894.28967,0.43568499276735684,2682926.8283631774
2023,D_E,5,Rev.4,105775760657.97534,105775760657.97534,45074521950.31872,45074521950.31872,22587073934.02159,13369.797439419355,21322851842.72455,106880229.119939,10852394683.83509,330362647.7745157,222619354353.1121,22487448016.297127,0.5011051245073023,3371369.0992371747
2023,G,5,Rev.4,465481359168.74634,458163797879.8343,297770375510.8888,290452814221.9768,125797187783.41621,143852.89833322162,26916554648.82751,744254054.3016988,14253546819.710955,1396294416.4107716,147882710369.4317,171973187727.4726,0.4224637443116503,2069964.380009445
2023,H_J,5,Rev.4,441101365496.6624,441073245950.93896,198647112664.8643,198618993119.14084,105014752604.48334,78187.67754088949,43014491662.71095,8953634002.433456,19362973835.26821,-337121299.1393924,229763814143.65033,93632360060.38095,0.5286497809895317,2540644.7526335414
2023,I,5,Rev.4,59922304469.25796,59907493214.21807,19247997420.042343,19233186165.002457,14266708407.976948,31447.125673098144,1968138948.6366758,17691540.3753778,1305868824.2388692,122363320.20675524,25247656532.87283,4981289012.065395,0.7412048171370528,612074.9355642477
2023,K,5,Rev.4,85972101755.25186,85966400245.76367,33123616382.11159,33117914872.623413,16822284063.312607,9533.482033120028,1670538017.57674,34780389.5666004,1157919374.765601,164653649.279684,8518422814.86795,16301332318.798985,0.5078637510244045,3474451.020837683
2023,L_M_N,5,Rev.4,243398535079.6593,243398293216.52917,137488156158.148,137487914295.01788,75521847167.58617,112495.51297695439,27363583780.910027,2264887495.638228,7872044191.53258,18237629.07018289,125490054307.6529,61966308990.561844,0.5492971124052018,1222165.6892778787
2023,P,5,Rev.4,40111469429.70245,40111469429.70245,29429183518.97213,29429183518.97214,25643311376.55162,50602.52237447984,2244788851.72259,37852022.0,686783644.5753503,11542734.00135933,20850772280.2387,3785872142.4205093,0.8713565349178013,581575.4262442464
2023,Q,5,Rev.4,204247088028.09122,204247088028.09122,115732676248.79448,115732676248.79448,101597518322.63869,103987.21730468186,5575119041.629952,124299.610920381,3362361886.024644,-78688646.66444811,62219145269.08141,14135157926.155792,0.8778637254031095,1112950.9880978784
2023,R_S,5,Rev.4,57701761605.26729,57701761605.26729,24458335817.032528,24458335817.032497,19027332503.654366,29574.57325994378,2683415915.25328,28836528.12679418,1772632227.728691,79678732.19021238,36500970857.63041,5431003313.378162,0.7779487797531969,827005.536210365
2024,B,5,Rev.4,6052099594.269245,6052099594.269245,3415150902.430576,3415150902.430576,1650327892.112487,1787.134972739819,945749518.701748,300597914.66534,312315020.8783134,-51907247.58755925,2724863790.22315,1764823010.3180888,0.48323718021887185,1910964.1714385343
2024,C,5,Rev.4,858071607633.1188,812702000296.1152,263970325327.66483,218600717990.66125,112924265631.88718,90863.92715802131,43801057524.48904,2213301432.9945817,27515759179.244072,-2002949331.6091454,436965957591.8241,151046059695.77765,0.4277915159278413,2905116.844318147
2024,D_E,5,Rev.4,120355289540.89404,120355289540.89404,58929441696.24514,58929441696.24514,24101159942.343178,13655.357749247763,20334589907.41339,658742523.933583,10868908564.94953,416919692.2937974,233268564421.7273,34828281753.90196,0.40898334090069705,4315481.35013097
2024,G,5,Rev.4,494700424143.47534,487331416414.5234,313166711089.76843,305797703360.8166,137831727239.18137,147391.98266276752,28315611990.57628,1885920901.154532,14151768436.621033,1411076496.4858112,163135503266.9148,175334983850.58707,0.44012253652231975,2124720.1199965747
2024,H_J,5,Rev.4,503282533556.92633,503240912673.8321,231206856285.1074,231165235402.0131,118919170697.5591,80032.53579694087,41019033321.68379,7050112596.856785,22419915654.973053,-26176556.743936658,260644033831.39224,112287685587.5483,0.5143410217511745,2888910.7908779387
2024,I,5,Rev.4,55275140254.6071,55260375750.6071,23077573726.99121,23062809222.99121,15449684492.382893,33707.18530271148,1816611590.66081,0.0,1374275180.5108876,271887633.11178505,23874161109.613472,7627889234.608318,0.6694674524780374,684648.496151199
