fuente,archivo,pagina,tabla,rama_codigo,rama_descripcion,anno,periodo,valor,unidad
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1074,Elaboración de pastas.,2021,anio,98.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1074,Elaboración de pastas.,2022,anio,95.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1074,Elaboración de pastas.,2023,anio,96.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1074,Elaboración de pastas.,2024,anio,99.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1074,Elaboración de pastas.,2025,ene_jul,96.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,107B,"Elaboración de comidas, platos preparado y otros productos alimenticios.",2014,anio,127.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,107B,"Elaboración de comidas, platos preparado y otros productos alimenticios.",2015,anio,152.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,107B,"Elaboración de comidas, platos preparado y otros productos alimenticios.",2016,anio,142.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,107B,"Elaboración de comidas, platos preparado y otros productos alimenticios.",2017,anio,127.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,107B,"Elaboración de comidas, platos preparado y otros productos alimenticios.",2018,anio,100.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,107B,"Elaboración de comidas, platos preparado y otros productos alimenticios.",2019,anio,102.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,107B,"Elaboración de comidas, platos preparado y otros productos alimenticios.",2020,anio,98.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,107B,"Elaboración de comidas, platos preparado y otros productos alimenticios.",2021,anio,118.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,107B,"Elaboración de comidas, platos preparado y otros productos alimenticios.",2022,anio,143.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,107B,"Elaboración de comidas, platos preparado y otros productos alimenticios.",2023,anio,161.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,107B,"Elaboración de comidas, platos preparado y otros productos alimenticios.",2024,anio,173.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,107B,"Elaboración de comidas, platos preparado y otros productos alimenticios.",2025,ene_jul,170.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1080,Elaboración de alimentos preparados para animales.,2014,anio,80.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1080,Elaboración de alimentos preparados para animales.,2015,anio,172.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1080,Elaboración de alimentos preparados para animales.,2016,anio,158.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1080,Elaboración de alimentos preparados para animales.,2017,anio,152.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1080,Elaboración de alimentos preparados para animales.,2018,anio,100.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1080,Elaboración de alimentos preparados para animales.,2019,anio,89.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1080,Elaboración de alimentos preparados para animales.,2020,anio,89.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1080,Elaboración de alimentos preparados para animales.,2021,anio,94.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1080,Elaboración de alimentos preparados para animales.,2022,anio,96.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1080,Elaboración de alimentos preparados para animales.,2023,anio,99.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1080,Elaboración de alimentos preparados para animales.,2024,anio,97.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1080,Elaboración de alimentos preparados para animales.,2025,ene_jul,104.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,110A,"Destilación, rectificación y mezcla de bebidas alcohólicas.",2014,anio,122.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,110A,"Destilación, rectificación y mezcla de bebidas alcohólicas.",2015,anio,115.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,110A,"Destilación, rectificación y mezcla de bebidas alcohólicas.",2016,anio,109.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,110A,"Destilación, rectificación y mezcla de bebidas alcohólicas.",2017,anio,107.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,110A,"Destilación, rectificación y mezcla de bebidas alcohólicas.",2018,anio,100.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,110A,"Destilación, rectificación y mezcla de bebidas alcohólicas.",2019,anio,91.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,110A,"Destilación, rectificación y mezcla de bebidas alcohólicas.",2020,anio,103.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,110A,"Destilación, rectificación y mezcla de bebidas alcohólicas.",2021,anio,79.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,110A,"Destilación, rectificación y mezcla de bebidas alcohólicas.",2022,anio,75.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,110A,"Destilación, rectificación y mezcla de bebidas alcohólicas.",2023,anio,71.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,110A,"Destilación, rectificación y mezcla de bebidas alcohólicas.",2024,anio,64.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,110A,"Destilación, rectificación y mezcla de bebidas alcohólicas.",2025,ene_jul,65.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1103,Elaboración de bebidas malteadas y de malta.,2014,anio,98.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1103,Elaboración de bebidas malteadas y de malta.,2015,anio,88.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1103,Elaboración de bebidas malteadas y de malta.,2016,anio,90.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1103,Elaboración de bebidas malteadas y de malta.,2017,anio,98.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1103,Elaboración de bebidas malteadas y de malta.,2018,anio,100.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1103,Elaboración de bebidas malteadas y de malta.,2019,anio,101.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1103,Elaboración de bebidas malteadas y de malta.,2020,anio,93.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1103,Elaboración de bebidas malteadas y de malta.,2021,anio,102.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1103,Elaboración de bebidas malteadas y de malta.,2022,anio,101.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1103,Elaboración de bebidas malteadas y de malta.,2023,anio,99.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1103,Elaboración de bebidas malteadas y de malta.,2024,anio,93.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1103,Elaboración de bebidas malteadas y de malta.,2025,ene_jul,86.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1104,Elaboración de bebidas no alcohólicas.,2014,anio,112.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1104,Elaboración de bebidas no alcohólicas.,2015,anio,111.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1104,Elaboración de bebidas no alcohólicas.,2016,anio,109.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1104,Elaboración de bebidas no alcohólicas.,2017,anio,113.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1104,Elaboración de bebidas no alcohólicas.,2018,anio,100.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1104,Elaboración de bebidas no alcohólicas.,2019,anio,101.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1104,Elaboración de bebidas no alcohólicas.,2020,anio,89.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1104,Elaboración de bebidas no alcohólicas.,2021,anio,89.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1104,Elaboración de bebidas no alcohólicas.,2022,anio,97.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1104,Elaboración de bebidas no alcohólicas.,2023,anio,103.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1104,Elaboración de bebidas no alcohólicas.,2024,anio,99.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1104,Elaboración de bebidas no alcohólicas.,2025,ene_jul,98.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,131A,"Hilandería, tejedura y acabados de productos textiles.",2014,anio,,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,131A,"Hilandería, tejedura y acabados de productos textiles.",2015,anio,,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,131A,"Hilandería, tejedura y acabados de productos textiles.",2016,anio,,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,131A,"Hilandería, tejedura y acabados de productos textiles.",2017,anio,,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,131A,"Hilandería, tejedura y acabados de productos textiles.",2018,anio,100.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,131A,"Hilandería, tejedura y acabados de productos textiles.",2019,anio,89.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,131A,"Hilandería, tejedura y acabados de productos textiles.",2020,anio,53.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,131A,"Hilandería, tejedura y acabados de productos textiles.",2021,anio,85.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,131A,"Hilandería, tejedura y acabados de productos textiles.",2022,anio,83.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,131A,"Hilandería, tejedura y acabados de productos textiles.",2023,anio,62.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,131A,"Hilandería, tejedura y acabados de productos textiles.",2024,anio,66.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,131A,"Hilandería, tejedura y acabados de productos textiles.",2025,ene_jul,71.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,139A,Fabricación de otros productos textiles.,2014,anio,131.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,139A,Fabricación de otros productos textiles.,2015,anio,116.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,139A,Fabricación de otros productos textiles.,2016,anio,112.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,139A,Fabricación de otros productos textiles.,2017,anio,118.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,139A,Fabricación de otros productos textiles.,2018,anio,100.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,139A,Fabricación de otros productos textiles.,2019,anio,111.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,139A,Fabricación de otros productos textiles.,2020,anio,89.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,139A,Fabricación de otros productos textiles.,2021,anio,93.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,139A,Fabricación de otros productos textiles.,2022,anio,80.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,139A,Fabricación de otros productos textiles.,2023,anio,78.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,139A,Fabricación de otros productos textiles.,2024,anio,73.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,139A,Fabricación de otros productos textiles.,2025,ene_jul,60.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,14AA,Fabricación de prendas de vestir.,2014,anio,237.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,14AA,Fabricación de prendas de vestir.,2015,anio,163.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,14AA,Fabricación de prendas de vestir.,2016,anio,130.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,14AA,Fabricación de prendas de vestir.,2017,anio,119.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,14AA,Fabricación de prendas de vestir.,2018,anio,100.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,14AA,Fabricación de prendas de vestir.,2019,anio,77.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,14AA,Fabricación de prendas de vestir.,2020,anio,64.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,14AA,Fabricación de prendas de vestir.,2021,anio,65.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,14AA,Fabricación de prendas de vestir.,2022,anio,76.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,14AA,Fabricación de prendas de vestir.,2023,anio,68.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,14AA,Fabricación de prendas de vestir.,2024,anio,71.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,14AA,Fabricación de prendas de vestir.,2025,ene_jul,61.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,15AA,Fabricación de cueros y productos conexos.,2014,anio,124.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,15AA,Fabricación de cueros y productos conexos.,2015,anio,106.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,15AA,Fabricación de cueros y productos conexos.,2016,anio,105.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,15AA,Fabricación de cueros y productos conexos.,2017,anio,101.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,15AA,Fabricación de cueros y productos conexos.,2018,anio,100.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,15AA,Fabricación de cueros y productos conexos.,2019,anio,88.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,15AA,Fabricación de cueros y productos conexos.,2020,anio,56.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,15AA,Fabricación de cueros y productos conexos.,2021,anio,68.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,15AA,Fabricación de cueros y productos conexos.,2022,anio,60.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,15AA,Fabricación de cueros y productos conexos.,2023,anio,49.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,15AA,Fabricación de cueros y productos conexos.,2024,anio,58.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,15AA,Fabricación de cueros y productos conexos.,2025,ene_jul,44.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1610,Aserrado y acepilladura de madera.,2014,anio,88.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1610,Aserrado y acepilladura de madera.,2015,anio,77.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1610,Aserrado y acepilladura de madera.,2016,anio,77.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1610,Aserrado y acepilladura de madera.,2017,anio,81.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1610,Aserrado y acepilladura de madera.,2018,anio,100.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1610,Aserrado y acepilladura de madera.,2019,anio,94.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1610,Aserrado y acepilladura de madera.,2020,anio,71.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1610,Aserrado y acepilladura de madera.,2021,anio,105.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1610,Aserrado y acepilladura de madera.,2022,anio,124.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1610,Aserrado y acepilladura de madera.,2023,anio,105.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1610,Aserrado y acepilladura de madera.,2024,anio,102.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1610,Aserrado y acepilladura de madera.,2025,ene_jul,98.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,162A,"Fabricación de productos de madera, corcho, paja y materiales trenzables.",2014,anio,110.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,162A,"Fabricación de productos de madera, corcho, paja y materiales trenzables.",2015,anio,96.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,162A,"Fabricación de productos de madera, corcho, paja y materiales trenzables.",2016,anio,97.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,162A,"Fabricación de productos de madera, corcho, paja y materiales trenzables.",2017,anio,96.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,162A,"Fabricación de productos de madera, corcho, paja y materiales trenzables.",2018,anio,100.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,162A,"Fabricación de productos de madera, corcho, paja y materiales trenzables.",2019,anio,94.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,162A,"Fabricación de productos de madera, corcho, paja y materiales trenzables.",2020,anio,107.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,162A,"Fabricación de productos de madera, corcho, paja y materiales trenzables.",2021,anio,110.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,162A,"Fabricación de productos de madera, corcho, paja y materiales trenzables.",2022,anio,124.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,162A,"Fabricación de productos de madera, corcho, paja y materiales trenzables.",2023,anio,120.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,162A,"Fabricación de productos de madera, corcho, paja y materiales trenzables.",2024,anio,129.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,162A,"Fabricación de productos de madera, corcho, paja y materiales trenzables.",2025,ene_jul,113.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1701,"Fabricación de pasta de celulosa, papel y cartón.",2014,anio,71.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1701,"Fabricación de pasta de celulosa, papel y cartón.",2015,anio,100.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1701,"Fabricación de pasta de celulosa, papel y cartón.",2016,anio,103.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1701,"Fabricación de pasta de celulosa, papel y cartón.",2017,anio,104.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1701,"Fabricación de pasta de celulosa, papel y cartón.",2018,anio,100.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1701,"Fabricación de pasta de celulosa, papel y cartón.",2019,anio,105.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1701,"Fabricación de pasta de celulosa, papel y cartón.",2020,anio,108.0,indice_2018_100
ciu,6_Evolucion-Sectorial-Indicadores-Oct-2025.pdf,2-3,produccion_industrial_ivf_rama,1701,"Fabricación de pasta de celulosa, papel y cartón.",2021,anio,108.0,indice_2018_100
